0.944440000000000	0.333330000000000	0.966100000000000	0.791670000000000	3
0.222220000000000	0.208330000000000	0.338980000000000	0.416670000000000	2
0.305560000000000	0.583330000000000	0.0847460000000000	0.125000000000000	1
0.222220000000000	0.583330000000000	0.0847460000000000	0.0416670000000000	1
0.222220000000000	0.708330000000000	0.0847460000000000	0.125000000000000	1
0.333330000000000	0.916670000000000	0.0677970000000000	0.0416670000000000	1
0.500000000000000	0.416670000000000	0.610170000000000	0.541670000000000	2
0.333330000000000	0.250000000000000	0.576270000000000	0.458330000000000	2
0.666670000000000	0.416670000000000	0.711860000000000	0.916670000000000	3
0.944440000000000	0.250000000000000	1	0.916670000000000	3
0.583330000000000	0.291670000000000	0.728810000000000	0.750000000000000	3
0.527780000000000	0.333330000000000	0.644070000000000	0.708330000000000	3
0.166670000000000	0.458330000000000	0.0847460000000000	0.0416670000000000	1
0.305560000000000	0.791670000000000	0.118640000000000	0.125000000000000	1
0.722220000000000	0.500000000000000	0.796610000000000	0.916670000000000	3
0.611110000000000	0.333330000000000	0.610170000000000	0.583330000000000	2
0.611110000000000	0.416670000000000	0.711860000000000	0.791670000000000	3
0.111110000000000	0.500000000000000	0.0508470000000000	0.0416670000000000	1
0.388890000000000	0.416670000000000	0.542370000000000	0.458330000000000	2
0.944440000000000	0.416670000000000	0.864410000000000	0.916670000000000	3
0.416670000000000	0.291670000000000	0.525420000000000	0.375000000000000	2
0.388890000000000	1	0.0847460000000000	0.125000000000000	1
0.722220000000000	0.458330000000000	0.745760000000000	0.833330000000000	3
0.500000000000000	0.250000000000000	0.779660000000000	0.541670000000000	3
0.527780000000000	0.0833330000000000	0.593220000000000	0.583330000000000	2
0.416670000000000	0.333330000000000	0.694920000000000	0.958330000000000	3
0.305560000000000	0.708330000000000	0.0847460000000000	0.0416670000000000	1
0.555560000000000	0.541670000000000	0.847460000000000	1	3
0.333330000000000	0.125000000000000	0.508470000000000	0.500000000000000	2
0.611110000000000	0.416670000000000	0.813560000000000	0.875000000000000	3
0.111110000000000	0.500000000000000	0.101690000000000	0.0416670000000000	1
0.583330000000000	0.333330000000000	0.779660000000000	0.875000000000000	3
0.527780000000000	0.583330000000000	0.745760000000000	0.916670000000000	3
0.222220000000000	0.750000000000000	0.152540000000000	0.125000000000000	1
0.694440000000000	0.333330000000000	0.644070000000000	0.541670000000000	2
0.250000000000000	0.291670000000000	0.491530000000000	0.541670000000000	2
0.694440000000000	0.416670000000000	0.762710000000000	0.833330000000000	3
0.555560000000000	0.208330000000000	0.677970000000000	0.750000000000000	3
0.444440000000000	0.416670000000000	0.694920000000000	0.708330000000000	3
0.500000000000000	0.333330000000000	0.627120000000000	0.458330000000000	2
0.666670000000000	0.416670000000000	0.677970000000000	0.666670000000000	2
0.500000000000000	0.333330000000000	0.508470000000000	0.500000000000000	2
0.444440000000000	0.416670000000000	0.542370000000000	0.583330000000000	2
0.361110000000000	0.208330000000000	0.491530000000000	0.416670000000000	2
0.583330000000000	0.333330000000000	0.779660000000000	0.833330000000000	3
0.166670000000000	0.208330000000000	0.593220000000000	0.666670000000000	3
0.555560000000000	0.333330000000000	0.694920000000000	0.583330000000000	3
0.750000000000000	0.500000000000000	0.627120000000000	0.541670000000000	2
0.250000000000000	0.875000000000000	0.0847460000000000	0	1
0.0833330000000000	0.583330000000000	0.0677970000000000	0.0833330000000000	1
0.472220000000000	0.583330000000000	0.593220000000000	0.625000000000000	2
0.777780000000000	0.416670000000000	0.830510000000000	0.833330000000000	3
